Customer ID,Customer Name,Address,Country,Transaction Timestamp,Transaction Amount,Transaction Location,Payer Customer ID,Payee Customer ID,Risk Profile,Account Number,Account Type,Channel,Account Status,Base Balance,Currency
650,David Jones,"PSC 7698, Box 3554, APO AE 55181",UK,2024-07-12 22:25:04.139435,535.43,UK,650,610,Medium,100000650,Current,Branch,Inactive,50345.78,INR
543,Megan Rodriguez,"408 Marshall Haven Apt. 267, Adamsmouth, PW 47341",Germany,2024-06-10 14:32:04.489579,644775.0000000001,Unknown,543,643,High,100000543,Current,Mobile,Closed,23635.64,GBP
226,Patrick Fisher,"5070 Chad Oval, Garciamouth, WV 96432",UK,2024-08-12 15:43:04.299481,1840.89,UK,226,116,High,100000226,Current,Online,Active,25154.97,INR
686,Tony Kelley,"Unit 3766 Box 1318, DPO AP 01112",Germany,2024-11-25 10:53:04.238759,3951.25,Germany,686,348,High,100000686,Fixed Deposit,Mobile,Inactive,56119.53,CAD
775,Laura Roberts,"8797 Coleman Bypass, West Kyle, NC 60005",Canada,2025-01-30 01:42:04.103956,1195.85,Canada,775,405,Low,100000775,Current,Branch,Inactive,79932.24,USD
746,Matthew Nguyen,"384 Cooper Groves Apt. 820, Lake Sydney, FL 84364",Germany,2024-12-12 01:01:04.029774,984.97,Germany,746,767,High,100000746,Current,Mobile,Active,90057.88,GBP
929,Carlos Logan,"90341 Valerie Mission Apt. 174, South Eileenfort, DE 34248",Germany,2024-10-29 03:48:04.639934,3784.5,Germany,929,346,High,100000929,Savings,Mobile,Active,63714.34,INR
361,Dennis Robinson,"60897 Mario Walks Apt. 416, Markmouth, DC 83385",Canada,2024-12-01 15:27:04.042057,971.45,Canada,361,407,Low,100000361,Savings,Mobile,Inactive,39428.82,INR
935,Eric Thomas,"71098 Lynn Flats Suite 900, Kathleenview, FL 13850",USA,2024-06-10 19:16:04.377215,2466.16,USA,935,896,High,100000935,Current,ATM,Inactive,17996.25,USD
736,Holly Reed,"160 Craig Turnpike, Gregorymouth, TN 76782",USA,2025-01-29 15:00:04.608669,3513.01,USA,736,862,High,100000736,Current,ATM,Closed,87842.85,GBP
768,Isaiah Clark,"PSC 2425, Box 2403, APO AA 25328",Germany,2024-07-24 12:04:04.616547,4506.5,Germany,768,311,High,100000768,Fixed Deposit,Branch,Active,87799.8,GBP
886,Eddie Carpenter,"093 Ramirez Glens Suite 100, Elizabethstad, MO 95608",USA,2024-06-27 11:42:04.582309,1049.46,USA,886,621,Low,100000886,Fixed Deposit,Online,Active,18675.92,GBP
294,Erika Hood,"96220 Myers Keys Apt. 035, Thomasmouth, NJ 65432",Germany,2024-09-04 02:17:04.362092,4964.57,Germany,294,948,Medium,100000294,Fixed Deposit,Online,Active,36658.87,GBP
48,Stacy Pruitt,"1628 Sullivan Ridge, Morganton, NH 96914",Germany,2024-08-30 01:31:04.479510,3049.87,Germany,48,688,High,100000048,Savings,Online,Closed,52486.73,CAD
592,Jason Franklin,"04920 Strickland Street, Victorialand, ID 73175",Canada,2024-08-24 10:48:04.573841,80667.5,Unknown,592,946,High,100000592,Current,Mobile,Inactive,64446.6,GBP
100,Kathleen Patterson,"7951 Michelle Ramp Suite 696, New Veronicaburgh, IL 97366",UK,2025-05-16 15:42:04.120265,4523.13,UK,100,257,Low,100000100,Current,Branch,Active,11681.25,GBP
680,Katherine Bryant,"4234 Miller Skyway Apt. 890, Karenhaven, AL 09056",India,2025-05-20 23:01:04.252518,3081.91,India,680,727,High,100000680,Fixed Deposit,Online,Closed,86685.21,USD
139,Brandon Turner PhD,"90804 Craig Skyway, Williamsburgh, AL 85558",Canada,2024-06-18 19:56:04.340825,4212.3,Canada,139,646,Medium,100000139,Current,Online,Inactive,36999.33,EUR
68,Tyrone Smith,"0499 Cuevas Village, Port Kenneth, OH 85551",India,2024-08-05 12:55:04.142461,2248.88,India,68,771,High,100000068,Fixed Deposit,Online,Closed,80417.5,CAD
652,Javier Miles,"0874 Valerie Road Apt. 365, Sherryton, MO 21617",USA,2025-04-05 23:40:04.140350,4171.84,USA,652,427,Medium,100000652,Current,Online,Closed,54173.55,GBP
780,Joshua Beck,"20991 Edward Pass Apt. 176, North Garychester, CT 83052",India,2025-01-23 23:57:04.394226,1507.63,India,780,176,Low,100000780,Fixed Deposit,ATM,Closed,64473.62,CAD
294,Erika Hood,"96220 Myers Keys Apt. 035, Thomasmouth, NJ 65432",Germany,2024-06-24 19:38:04.459436,4577.1,Germany,294,632,Medium,100000294,Fixed Deposit,ATM,Active,36658.87,GBP
649,Lauren Farmer,"85435 Kimberly Stravenue Apt. 122, Taylormouth, OK 11082",USA,2025-01-07 17:02:04.173873,2413.54,USA,649,195,Low,100000649,Current,ATM,Inactive,79127.95,USD
61,Jennifer Howell,"52554 Jason Lodge Apt. 957, Jimenezstad, OH 66063",India,2025-03-17 16:22:04.117035,4651.25,India,61,255,Low,100000061,Savings,ATM,Active,39479.05,INR
35,Joseph Valentine,"4155 Miller Inlet, Woodsland, MT 97006",USA,2024-12-20 17:50:04.371715,852.15,USA,35,254,Low,100000035,Fixed Deposit,Mobile,Inactive,96597.57,GBP
702,Andrew Sanchez,"USNS Hernandez, FPO AA 30469",Germany,2025-01-01 04:06:04.464760,619.9,Germany,702,890,Low,100000702,Current,Mobile,Inactive,6130.53,USD
225,Angel Kent,"93343 Bailey Creek, Apriltown, WI 20592",UK,2025-05-06 22:15:04.152902,1484.74,UK,225,175,Medium,100000225,Fixed Deposit,ATM,Active,27255.03,CAD
782,Adam Ferguson,"6536 Kristen Alley Suite 839, Port Timothyland, MA 15808",USA,2025-01-02 13:08:04.414213,44.49,USA,782,44,Low,100000782,Savings,Branch,Active,54729.72,EUR
273,Eric Espinoza,"USNV Smith, FPO AP 22274",India,2024-12-30 13:05:04.063112,128.0,India,273,260,High,100000273,Savings,Branch,Inactive,86840.16,USD
930,Michael Carter Jr.,"80401 Kelly Hollow, Stuartmouth, NE 48286",USA,2025-03-06 22:23:04.388157,3314.17,USA,930,920,High,100000930,Current,Online,Closed,26530.88,INR
983,Daniel Cole,"155 Angela Viaduct, New Garyport, OK 29705",USA,2025-04-30 13:49:04.600519,2758.08,USA,983,762,Low,100000983,Fixed Deposit,Branch,Closed,11553.23,CAD
627,Sherry Jones,"131 Orozco View, South Kylebury, OH 48257",Canada,2025-01-10 17:17:04.174441,4340.69,Canada,627,793,High,100000627,Savings,Branch,Inactive,46790.94,INR
107,Brian Russell,"0218 Miller Junctions, Trujilloburgh, WA 06694",Germany,2024-10-04 08:19:04.571281,3702.14,Germany,107,463,Low,100000107,Current,ATM,Inactive,41627.91,CAD
864,Maria Herrera,"4758 Tucker Mall, North Timothyhaven, LA 18299",Germany,2024-09-03 01:53:04.399339,1905.68,Germany,864,460,Medium,100000864,Current,ATM,Active,44635.51,EUR
27,Susan Rowland,"3288 Emma Ways, East Meaganport, AS 15948",UK,2025-02-14 13:10:04.078216,2483.27,UK,27,363,Low,100000027,Fixed Deposit,Mobile,Inactive,20767.7,CAD
430,Thomas Brown,"16627 Erica Roads Apt. 394, South James, AR 89462",Canada,2024-07-13 01:47:04.568594,2038.92,Canada,430,657,Medium,100000430,Fixed Deposit,Branch,Closed,12589.63,INR
221,Amanda Woods,"9487 Humphrey Cove Apt. 826, Williamsonhaven, PA 89858",Germany,2025-01-16 03:43:04.388668,1854.93,Germany,221,169,High,100000221,Current,Mobile,Active,66103.68,INR
620,Dominique Smith,"244 Dean Summit Suite 957, Jessicaburgh, NE 22077",India,2025-01-23 14:06:04.454248,234.34,India,620,517,Low,100000620,Savings,Online,Closed,75077.71,CAD
910,Jesse Alvarado,"234 Jamie Rapid, Mooreland, UT 50908",USA,2024-09-17 18:33:04.288975,105.93,USA,910,627,Medium,100000910,Fixed Deposit,Mobile,Inactive,38589.55,CAD
297,Cheryl Perez,"9477 Schaefer Cape Apt. 807, Anitaborough, MA 34394",Canada,2024-06-30 17:31:04.132358,3662.1,Canada,297,720,Low,100000297,Fixed Deposit,Online,Inactive,77229.36,INR
220,James Barnett,"37649 Wolfe Points, Lake Garyport, AK 75166",UK,2024-11-25 00:11:04.104417,1539.37,UK,220,849,Medium,100000220,Savings,Online,Inactive,85073.12,GBP
884,Sean Brown,"022 Tucker Plains, South Rebecca, FM 04586",UK,2025-01-26 06:40:04.312066,3587.02,UK,884,879,High,100000884,Savings,Online,Closed,11306.75,EUR
675,Matthew Peck,"919 Joshua Rest Suite 873, Silvafurt, VT 94429",Germany,2024-06-29 21:11:04.329420,4912.64,Germany,675,709,Medium,100000675,Fixed Deposit,Mobile,Closed,41629.29,GBP
755,Anthony Edwards,"2545 Webster Street Apt. 664, Scottshire, HI 26423",India,2024-09-11 15:32:04.370089,2593.83,India,755,878,Medium,100000755,Savings,Mobile,Inactive,14787.94,INR
441,Heather Burton,"1153 Sheila Parks, Amberberg, GU 92250",Germany,2024-08-16 05:47:04.665772,2461.26,Germany,441,925,High,100000441,Savings,ATM,Closed,9398.93,EUR
395,Amanda Martinez,"USNV Ruiz, FPO AE 14345",USA,2025-02-04 04:18:04.518084,4271.94,USA,395,416,Low,100000395,Current,Mobile,Active,34739.55,INR
501,Ernest Martin,"253 Stone Ports Suite 843, South Andrea, GA 17658",India,2024-07-21 06:24:04.117543,4025.1,India,501,954,Low,100000501,Savings,ATM,Closed,70118.01,EUR
484,Brian Davidson,"162 Mullen Estate Apt. 425, Barbermouth, VI 98951",India,2024-06-25 08:12:04.322313,2199.79,India,484,473,Medium,100000484,Savings,Mobile,Inactive,63128.25,EUR
949,Kelsey Henderson DDS,"371 Mario Port, Brianberg, HI 11307",UK,2025-02-04 08:55:04.297992,315.96,UK,949,868,High,100000949,Current,ATM,Inactive,87515.12,GBP
377,Kelly Rivera,"619 Armstrong Locks, Montoyaport, ND 27043",India,2024-10-17 05:11:04.180334,4525.52,India,377,904,Low,100000377,Current,ATM,Active,84642.66,GBP
991,Casey Hill,"241 Dustin Hills, West Joyce, HI 87855",India,2024-12-31 15:52:04.037040,4942.99,India,991,794,High,100000991,Savings,Online,Active,80142.17,GBP
438,John Hawkins,"371 Cooper Via Apt. 823, Port David, ND 43587",UK,2024-12-10 15:53:04.100127,3293.88,UK,438,931,Medium,100000438,Savings,Mobile,Inactive,82364.15,EUR
870,Jennifer Nelson,"59054 Rose Rapid Apt. 325, East Lindachester, WV 01739",UK,2024-12-07 14:53:04.076184,476.24,UK,870,423,Medium,100000870,Current,Online,Closed,94665.43,GBP
539,Tanner Mathis,"33882 Jackson Brooks Suite 852, West Tina, DC 46209",India,2024-06-25 01:01:04.577983,1849.42,India,539,745,Low,100000539,Current,Mobile,Inactive,45603.87,GBP
914,Sheila Henson,"6684 Sylvia Vista, New Sheryl, ID 86332",Canada,2025-03-24 05:45:04.202409,2420.86,Canada,914,38,High,100000914,Fixed Deposit,ATM,Active,41531.75,INR
349,Dylan Green,"65114 Robert Glen, Martinmouth, HI 55980",USA,2025-03-27 10:36:04.295493,2624.26,USA,349,87,Low,100000349,Fixed Deposit,Branch,Closed,38086.65,EUR
404,Kelly Winters,"7472 Brooke Burg, North Jeffrey, MN 84640",USA,2025-05-18 17:03:04.259676,1047.11,USA,404,742,High,100000404,Current,Online,Inactive,82819.29,GBP
885,Yvonne Barnett,"11476 Gutierrez Motorway Apt. 892, Mercadoberg, AZ 82344",UK,2024-10-09 09:28:04.328166,2141.56,UK,885,302,High,100000885,Current,Online,Closed,80191.69,GBP
43,Michael Hodges,"162 Diaz Ford Suite 619, Lake Allison, WV 08518",UK,2024-11-24 19:41:04.119792,2227.92,UK,43,706,Low,100000043,Savings,Mobile,Active,4404.46,INR
839,Katherine Johnson,"4281 Melanie Port, Sierraview, VT 34959",USA,2024-10-10 11:27:04.153368,1370.43,USA,839,55,High,100000839,Current,Online,Active,58478.25,INR
580,Matthew Rice,"56278 Elijah Ferry, East Michael, SC 21868",UK,2024-10-22 19:42:04.589625,2075.09,UK,580,42,Low,100000580,Fixed Deposit,Branch,Inactive,26566.19,EUR
682,Brian Williams,"7950 Mason Lock, Mooreshire, AK 54934",USA,2024-10-12 00:26:04.414749,1504.89,USA,682,573,Low,100000682,Fixed Deposit,Online,Inactive,26532.38,CAD
509,Francis Glass DDS,"09374 Hansen Mountain Apt. 187, Lake Justinland, IL 19266",Canada,2024-06-16 18:44:04.580323,4042.71,Canada,509,998,High,100000509,Current,Mobile,Closed,95030.19,CAD
565,Miss Megan Patel,"71421 Nichols Knolls, West Brandi, MP 55882",USA,2024-08-12 09:14:04.384254,2499.7,USA,565,756,High,100000565,Savings,Mobile,Active,35708.17,CAD
261,Greg Evans,"16590 Hall Squares, West Lisa, TN 27960",USA,2024-06-21 22:02:04.337844,1787.84,USA,261,342,Medium,100000261,Current,Online,Closed,61885.72,USD
514,Ashley Perez,"03186 Miller Shore Suite 577, Cynthiachester, IN 06946",Germany,2025-02-05 10:11:04.095074,850.21,Germany,514,129,High,100000514,Fixed Deposit,Online,Inactive,86740.33,GBP
488,Annette Thompson,"5491 Perkins View Suite 085, Ashleymouth, VT 49696",India,2025-02-02 23:14:04.079111,879.58,India,488,241,Medium,100000488,Fixed Deposit,Mobile,Inactive,28815.36,CAD
504,Shawn Graham,"6742 Sandoval Tunnel Apt. 184, New Dylanville, MS 96887",USA,2024-11-11 16:46:04.667746,1666.35,USA,504,718,Low,100000504,Savings,Mobile,Closed,81565.71,CAD
305,Phillip Wright,"183 Sheila Fort, Williamstown, CT 78802",USA,2025-05-27 11:33:04.123718,4173.11,USA,305,905,Low,100000305,Current,ATM,Closed,72883.04,INR
982,Phillip Delgado,"727 Mercado Key, Port Natalieborough, ID 92722",UK,2025-01-07 18:48:04.284265,4942.62,UK,982,545,Medium,100000982,Fixed Deposit,Branch,Inactive,77320.31,USD
669,Robert Morales,"951 Murray Trafficway, Patrickburgh, ME 96438",India,2025-03-02 04:19:04.165034,2419.66,India,669,798,High,100000669,Current,Mobile,Closed,19470.14,EUR
759,Kimberly Gardner,"PSC 0324, Box 6611, APO AA 77903",India,2024-12-15 09:43:04.322814,4237.26,India,759,533,Low,100000759,Savings,Mobile,Closed,89495.37,CAD
713,Benjamin Burgess,"5919 Ryan Divide, Port Laurenville, MA 54802",USA,2024-07-22 03:39:04.452711,3939.13,USA,713,637,High,100000713,Savings,Online,Inactive,47686.04,USD
392,Steven Nunez,"34915 Shelton Fields, Danaburgh, DC 13680",Canada,2024-10-06 17:10:04.370546,2378.3,Canada,392,606,High,100000392,Savings,Online,Closed,41849.15,CAD
525,Jeanette Maxwell,"7774 Vicki Track, West Jeremy, OK 95862",Germany,2024-07-27 12:10:04.165553,4559.85,Germany,525,27,High,100000525,Fixed Deposit,Mobile,Active,83994.54,EUR
860,James Turner,"67592 Eric Drives Suite 959, Lake Christopher, MI 34283",India,2025-01-26 13:22:04.611095,3873.46,India,860,364,Low,100000860,Savings,Online,Inactive,7505.16,EUR
771,Lucas Weaver,"169 Jason Lakes, Lake Pamela, AL 44754",India,2024-11-12 09:43:04.666319,4392.49,India,771,430,Low,100000771,Current,ATM,Active,11952.54,USD
250,Robert Molina,"904 Robert Islands, Michaelstad, DC 01134",USA,2024-06-19 21:49:04.026406,2018.01,USA,250,297,High,100000250,Fixed Deposit,Online,Closed,85447.94,USD
948,Carol Wilson,"20170 Henry Estate Suite 267, Stephanieport, MA 66723",USA,2025-01-02 13:58:04.274422,2935.7,USA,948,812,Low,100000948,Savings,Branch,Active,90101.85,USD
102,Jennifer Luna,"951 Sanders Orchard, South Alexanderburgh, PR 28061",India,2024-09-03 05:55:04.082586,646.65,India,102,490,High,100000102,Savings,ATM,Closed,64004.63,INR
215,Charles White,"678 Robert Street Suite 522, East Paula, TN 94691",India,2025-01-22 12:18:04.096674,2329.17,India,215,107,Medium,100000215,Savings,Online,Active,71505.74,USD
651,Cindy Watson,"8663 Alan Forest, South Markside, HI 38634",UK,2025-01-04 13:02:04.470241,968.71,UK,651,49,Medium,100000651,Fixed Deposit,Mobile,Inactive,9605.11,INR
382,James Hodges,"88224 Gutierrez Corner Apt. 665, Trevormouth, KS 40735",UK,2024-10-03 16:14:04.049842,3462.53,UK,382,692,High,100000382,Fixed Deposit,Mobile,Inactive,69976.98,GBP
727,Rachel Nichols,"24212 Arellano Highway, New Manuelview, PA 16918",Germany,2024-09-07 18:18:04.585245,2160.9,Germany,727,728,Low,100000727,Savings,ATM,Inactive,14837.47,INR
372,Steven Morales,"39921 Jason Common Suite 854, Williamsmouth, MO 92239",India,2024-07-27 13:51:04.379343,3719.82,India,372,715,Low,100000372,Savings,Mobile,Active,2803.96,CAD
319,Elizabeth Cole,"0909 Cummings Court, East Kathryn, UT 96785",Canada,2024-12-21 02:38:04.258483,1677.38,Canada,319,795,Medium,100000319,Fixed Deposit,Online,Closed,16487.27,CAD
766,John Miller,"56310 Sue Valley, North Stephenville, MD 43255",Canada,2024-12-15 23:23:04.471239,3488.26,Canada,766,607,High,100000766,Current,Branch,Closed,57419.08,USD
874,Harold Horn,"271 Gonzalez Fort Suite 904, Port Joseph, MO 45884",UK,2025-05-16 09:31:04.017901,2014.91,UK,874,982,Medium,100000874,Savings,ATM,Inactive,41464.68,CAD
656,Jerry Lynch,"8433 Rogers Passage, Lake Cynthiastad, VA 65005",Canada,2025-03-19 20:49:04.013795,1802.23,Canada,656,41,Low,100000656,Fixed Deposit,Online,Inactive,13630.45,GBP
748,Stephen Escobar,"307 Sharp Points Apt. 803, South Michelle, MI 88100",Germany,2024-10-16 16:38:04.376647,151.59,Germany,748,1000,Low,100000748,Fixed Deposit,Mobile,Closed,54811.73,USD
514,Ashley Perez,"03186 Miller Shore Suite 577, Cynthiachester, IN 06946",Germany,2025-03-21 06:56:04.108250,2217.53,Germany,514,93,High,100000514,Fixed Deposit,Mobile,Inactive,86740.33,GBP
253,Scott Cline,"9081 Roth Row, Matthewmouth, CT 28972",UK,2025-05-24 18:28:04.399943,2380.85,UK,253,125,Medium,100000253,Fixed Deposit,Branch,Active,85262.53,USD
535,James Robertson,"92647 Mccoy Ridges Apt. 458, Stevensonstad, KS 61483",UK,2025-03-31 04:26:04.054720,3488.38,UK,535,395,Medium,100000535,Fixed Deposit,Mobile,Active,77129.75,USD
179,Kimberly Atkins,"7269 Dawn Lodge, South Scottshire, ID 30756",Canada,2025-05-27 14:47:04.039228,83.68,Canada,179,914,Medium,100000179,Savings,Online,Active,93736.27,INR
122,Shelia Leach,"89620 Megan Mountains Suite 650, Hobbsport, AK 51508",India,2025-03-15 10:09:04.205468,4665.11,India,122,183,Medium,100000122,Savings,Mobile,Closed,89713.04,GBP
11,Denise Torres,"82510 Thomas Underpass, North Crystalfurt, GA 82181",USA,2025-03-03 15:23:04.015376,3625.06,USA,11,980,Medium,100000011,Current,Mobile,Active,3037.86,CAD
86,Jason Robinson,"39118 Reginald Extension, Lawsonborough, PA 15371",India,2024-10-10 06:21:04.260827,20823.5,Unknown,86,342,High,100000086,Savings,ATM,Active,33193.15,INR
40,Brian Kelley,"272 Potter Squares Apt. 729, New Luisstad, SC 10465",Germany,2025-05-22 15:30:04.266472,3978.81,Germany,40,134,High,100000040,Current,Online,Active,44575.1,CAD
587,Debra Berry,"8212 Flores Lodge, Jasonport, VI 75957",India,2024-12-28 21:17:04.112907,117.56,India,587,698,High,100000587,Savings,Online,Active,8510.47,CAD
650,David Jones,"PSC 7698, Box 3554, APO AE 55181",UK,2024-07-12 22:25:04.139435,26771.499999999996,Unknown,650,610,High,100000650,Current,Branch,Inactive,50345.78,INR
245,Kenneth Williams,"6480 Lee Ridges Apt. 030, New Zachary, TX 06864",USA,2025-01-13 07:12:04.290539,3685.88,USA,245,113,Medium,100000245,Current,Branch,Inactive,2530.21,CAD
427,Karla Banks,"Unit 6358 Box 2277, DPO AP 04421",Germany,2025-04-01 01:32:04.126354,32230.0,Unknown,427,856,High,100000427,Current,Online,Inactive,44711.52,EUR
336,John King,"0014 Larry Road Apt. 166, North Harold, NC 49259",USA,2024-12-07 22:55:04.384835,2562.75,USA,336,329,Low,100000336,Savings,Branch,Inactive,5032.15,EUR
172,Nicholas Small,"6455 Joseph Forges Apt. 136, Debrabury, MN 87381",UK,2024-08-07 19:22:04.412173,216.36,UK,172,68,Medium,100000172,Savings,Online,Active,2642.2,GBP
145,Brendan Young,"71153 Barry Mountains Apt. 718, East Jennifer, WY 67623",UK,2025-02-24 01:09:04.262029,3430.12,UK,145,329,High,100000145,Current,ATM,Closed,29199.21,USD
993,Catherine Humphrey,"66482 Norton Keys, Huberview, IA 89430",Germany,2024-11-17 06:22:04.612252,4338.13,Germany,993,864,Low,100000993,Fixed Deposit,Branch,Active,27942.37,EUR
970,Jennifer House,"76939 Deborah Well, Taylortown, RI 99542",USA,2024-09-05 13:05:04.423242,108.22,USA,970,99,Low,100000970,Savings,Mobile,Inactive,48128.99,GBP
130,John Stewart,"57378 Allen Glens Suite 909, Port Felicia, AK 22396",India,2025-04-12 07:09:04.154226,2619.57,India,130,886,High,100000130,Current,Branch,Closed,51563.98,USD
171,Nathan Harris,"32888 Joseph Corner Suite 306, Lake Hunterhaven, CT 21529",UK,2025-02-19 08:50:04.276119,4250.83,UK,171,349,High,100000171,Current,Branch,Active,68078.87,CAD
947,Jennifer Blackburn,"92215 Juarez Flat, Vazquezland, OR 88627",Canada,2025-04-10 12:44:04.457295,4413.04,Canada,947,500,High,100000947,Fixed Deposit,Branch,Inactive,14551.68,GBP
391,Julie Reeves,"154 Moore Springs Suite 680, South Dustinbury, ME 51213",India,2024-10-26 03:14:04.366054,248.99,India,391,912,High,100000391,Savings,Branch,Closed,99060.01,USD
983,Daniel Cole,"155 Angela Viaduct, New Garyport, OK 29705",USA,2024-11-13 19:45:04.070184,1244.46,USA,983,283,Low,100000983,Fixed Deposit,Branch,Closed,11553.23,CAD
853,Jeffrey Travis,"USS Hutchinson, FPO AE 31955",Germany,2025-03-19 08:53:04.118086,11398.0,Unknown,853,661,High,100000853,Savings,Online,Active,21780.65,GBP
539,Tanner Mathis,"33882 Jackson Brooks Suite 852, West Tina, DC 46209",India,2024-10-03 16:59:04.036517,4057.43,India,539,899,Low,100000539,Current,ATM,Inactive,45603.87,GBP
194,Katie Sparks,"28744 Henry Turnpike Apt. 504, New Dillon, RI 75567",UK,2024-09-29 18:56:04.623262,4667.99,UK,194,38,Low,100000194,Current,Branch,Active,63677.04,USD
447,Frederick Miller,"1247 Jo Stream Suite 814, West Ryan, OH 95262",Canada,2024-10-21 05:03:04.091777,1534.06,Canada,447,794,Medium,100000447,Current,ATM,Active,98614.11,GBP
883,Heather Day,"98814 Dixon Turnpike, Kylemouth, CT 61742",USA,2025-05-03 07:01:04.323865,2409.31,USA,883,852,High,100000883,Current,Online,Active,2951.34,EUR
16,Shelby Curtis,"44289 Jenkins Trail Apt. 926, Jordanville, IL 53596",Canada,2025-03-12 17:02:04.317786,430.64,Canada,16,54,High,100000016,Savings,Branch,Closed,19157.05,INR
489,Laurie Baker,"9215 Vega Wells, Georgehaven, NC 33149",Canada,2024-10-16 01:48:04.395352,1052.49,Canada,489,292,Low,100000489,Fixed Deposit,Mobile,Inactive,95090.74,EUR
928,Karen Adkins,"4217 Sandra Mountains, East Jennifer, VI 13533",UK,2024-11-18 11:27:04.065058,4064.58,UK,928,165,High,100000928,Savings,Online,Closed,54621.79,USD
143,Jacqueline Walker,"431 Harris Street Suite 179, North Zacharytown, IA 53223",USA,2025-02-20 13:42:04.398210,485.37,USA,143,189,Low,100000143,Fixed Deposit,Online,Active,50227.6,USD
974,Emily Mckinney,"548 Sharon Burg, Kimview, PW 85603",Canada,2024-11-29 18:35:04.207229,2480.3,Canada,974,331,Medium,100000974,Savings,Online,Active,22279.1,GBP
250,Robert Molina,"904 Robert Islands, Michaelstad, DC 01134",USA,2024-07-20 23:54:04.104816,1224.51,USA,250,433,High,100000250,Fixed Deposit,ATM,Closed,85447.94,USD
351,Andrew Boyd,"32471 Schmitt Bridge, Thomasview, VT 82006",Germany,2024-07-16 08:42:04.011121,577.67,Germany,351,934,Medium,100000351,Fixed Deposit,ATM,Active,50810.49,INR
434,Donna Cochran,"7022 Tammy Ports, Debraberg, IL 31495",Canada,2024-06-21 23:18:04.008071,3444.49,Canada,434,294,Medium,100000434,Fixed Deposit,Online,Active,11011.14,GBP
814,Robert Glover,"59554 Tara Point, Lake Jeremy, NY 20931",UK,2025-01-10 06:18:04.394795,4665.7,UK,814,995,High,100000814,Fixed Deposit,ATM,Inactive,92163.35,GBP
337,Nicholas Brown,"97715 John Squares, North Lisa, OH 32792",Germany,2024-07-15 13:00:04.099692,2572.5,Germany,337,647,Low,100000337,Savings,ATM,Closed,85690.6,USD
647,David Morris,"1793 West Shoals Apt. 582, New Robertport, AR 98353",Canada,2025-02-16 14:33:04.435883,735.09,Canada,647,947,High,100000647,Current,Branch,Inactive,59765.65,CAD
445,Tammy Cummings,"USNS Cooper, FPO AP 91838",UK,2025-02-02 10:48:04.017486,4635.43,UK,445,457,High,100000445,Fixed Deposit,Mobile,Inactive,81467.16,CAD
29,Emily Martinez,"991 Kristen Land, West Jessica, KY 68831",Canada,2024-10-11 08:37:04.109097,2091.12,Canada,29,381,High,100000029,Fixed Deposit,Online,Active,59649.04,USD
584,Lindsay Sandoval,"Unit 9968 Box 8546, DPO AE 62291",UK,2024-06-27 11:12:04.032334,370.68,UK,584,132,Low,100000584,Savings,Online,Closed,33546.41,EUR
817,Kyle Wilson,"71613 Joseph Throughway Suite 985, Aimeebury, LA 82834",India,2025-05-26 08:57:04.466264,1708.87,India,817,274,Low,100000817,Current,Online,Closed,59536.27,INR
653,Carol Long,"593 Nathaniel Isle Suite 551, Joshuamouth, SC 42801",USA,2024-10-31 12:27:04.297499,362.37,USA,653,191,Low,100000653,Current,Branch,Active,59097.27,USD
677,Michelle Barrera,"37949 Mary Path, East Waltermouth, MH 72636",UK,2024-10-15 07:50:04.206104,2070.69,UK,677,990,Low,100000677,Savings,ATM,Closed,12091.85,USD
506,Ashley Bowen,"32218 Hill Meadows Apt. 806, Mendezfurt, KS 50041",India,2024-07-09 17:31:04.624789,1415.8,India,506,275,Medium,100000506,Savings,Branch,Active,17099.08,GBP
563,Tracy Gardner,"9571 Phillips Landing, Caseyshire, NV 14610",Canada,2025-05-29 23:01:04.168738,1133.17,Canada,563,783,Low,100000563,Savings,Mobile,Closed,14500.78,EUR
58,Mr. Gregory Lester DDS,"954 Ricky Knoll Suite 704, East Jorge, MI 31053",UK,2024-07-23 19:36:04.387100,698.14,UK,58,463,Medium,100000058,Current,Online,Active,20402.3,EUR
354,Jesse Brooks,"8706 Michele Groves, North James, GA 27531",Canada,2024-07-11 19:05:04.448943,165.71,Canada,354,775,Medium,100000354,Savings,Branch,Closed,17130.51,GBP
107,Brian Russell,"0218 Miller Junctions, Trujilloburgh, WA 06694",Germany,2024-08-08 04:35:04.347971,4866.79,Germany,107,856,Low,100000107,Current,Online,Inactive,41627.91,CAD
723,Roberto King,"628 Jackson Rest Apt. 784, New Jim, UT 57513",USA,2025-02-23 12:02:04.331516,917.07,USA,723,504,High,100000723,Fixed Deposit,Mobile,Inactive,7583.13,EUR
64,Felicia Jones,"02534 Johnson Branch, Samanthamouth, NE 10481",Germany,2024-11-16 08:17:04.156381,4974.91,Germany,64,502,High,100000064,Fixed Deposit,Online,Active,36318.58,USD
264,Lynn Lyons,"USNS Yang, FPO AP 14566",UK,2024-11-21 09:00:04.580803,838.74,UK,264,731,High,100000264,Current,ATM,Active,52314.64,CAD
810,Sara Gray,"7302 Williams Orchard, Sabrinaborough, KS 54263",UK,2024-07-18 18:22:04.605410,3386.7,UK,810,445,Low,100000810,Current,Online,Active,12210.57,USD
